Geolocation,Commodity,Period_Raw,Farmgate_Price_PHP,Year,Month,Date,price_lag_1m,mom_pct_change,rolling_12m_mean,rolling_12m_std,z_score,is_surge
....Quezon,Tomato,2011 April,7.74,2011,April,2011-04-01,5.68,36.26760563380283,17.421666666666667,7.867419391311731,-1.2306025883606093,True
....Quezon,Tomato,2011 May,7.3,2011,May,2011-05-01,7.74,-5.684754521963829,17.056666666666665,8.25029953542551,-1.1825833261899215,False
....Quezon,Tomato,2011 June,15.64,2011,June,2011-06-01,7.3,114.24657534246576,16.853333333333335,8.252853317416216,-0.1470198592737381,True
....Quezon,Tomato,2011 July,17.05,2011,July,2011-07-01,15.64,9.0153452685422,16.229166666666668,7.894096134952929,0.10398066090162042,False
....Quezon,Tomato,2011 August,16.7,2011,August,2011-08-01,17.05,-2.052785923753674,15.015,6.337399093691927,0.26588194543045296,False
....Quezon,Tomato,2011 September,18.95,2011,September,2011-09-01,16.7,13.47305389221557,15.659999999999998,6.308744292286265,0.5214983913712752,False
....Quezon,Tomato,2011 October,20.37,2011,October,2011-10-01,18.95,7.493403693931408,16.319166666666664,6.357049713554712,0.6372190742343914,False
....Quezon,Tomato,2011 November,40.98,2011,November,2011-11-01,20.37,101.17820324005888,17.8325,9.452977525145666,2.448699358316025,True
....Quezon,Tomato,2011 December,24.41,2011,December,2011-12-01,40.98,-40.43435822352367,18.014999999999997,9.565849769789498,0.6685239841625412,False
....Quezon,Tomato,2012 January,14.33,2012,January,2012-01-01,24.41,-41.29455141335519,17.128333333333334,9.353333711311251,-0.2991803157786651,False
....Quezon,Tomato,2012 February,9.19,2012,February,2012-02-01,14.33,-35.86880669923239,16.528333333333332,9.631790953384368,-0.7618866905281856,False
....Quezon,Tomato,2012 March,13.91,2012,March,2012-03-01,9.19,51.36017410228511,17.214166666666667,9.065470411836264,-0.3644782362702995,True
....Quezon,Tomato,2012 April,18.85,2012,April,2012-04-01,13.91,35.514018691588795,18.139999999999997,8.563348962558132,0.08291148744543347,True
....Quezon,Tomato,2012 May,28.7,2012,May,2012-05-01,18.85,52.2546419098143,19.923333333333336,8.325672600002012,1.054169084989547,True
....Quezon,Tomato,2012 June,22.85,2012,June,2012-06-01,28.7,-20.383275261324034,20.524166666666666,8.248258723494128,0.2819787074220273,False
....Quezon,Tomato,2012 July,17.65,2012,July,2012-07-01,22.85,-22.75711159737419,20.574166666666667,8.227075541752184,-0.3554320914918797,False
....Quezon,Tomato,2012 August,19.77,2012,August,2012-08-01,17.65,12.011331444759213,20.83,8.14295345124181,-0.13017389898481457,False
....Quezon,Tomato,2012 September,23.13,2012,September,2012-09-01,19.77,16.99544764795144,21.17833333333333,8.14462548202336,0.23962632425202907,False
....Quezon,Tomato,2012 October,23.23,2012,October,2012-10-01,23.13,0.43233895373973813,21.416666666666668,8.160650969280837,0.2222044957147743,False
....Quezon,Tomato,2012 November,16.7,2012,November,2012-11-01,23.23,-28.110202324580293,19.393333333333334,5.418443811034063,-0.49706768719252176,False
....Quezon,Tomato,2012 December,16.71,2012,December,2012-12-01,16.7,0.05988023952096745,18.75166666666667,5.22274193631404,-0.39091854270471155,False
....Quezon,Tomato,2013 January,17.04,2013,January,2013-01-01,16.71,1.9748653500897564,18.9775,5.070539015636395,-0.38210927753936774,False
....Quezon,Tomato,2013 February,13.39,2013,February,2013-02-01,17.04,-21.42018779342722,19.3275,4.439175035972338,-1.3375232902253595,False
....Quezon,Tomato,2013 March,10.05,2013,March,2013-03-01,13.39,-24.943988050784167,19.00583333333333,4.974938023064542,-1.8001899303695392,False
....Quezon,Tomato,2013 April,8.1,2013,April,2013-04-01,10.05,-19.402985074626873,18.110000000000003,5.889380272999867,-1.6996694959385295,False
....Quezon,Tomato,2013 May,12.96,2013,May,2013-05-01,8.1,60.00000000000002,16.798333333333332,5.002377313625871,-0.7673018432412475,True
....Quezon,Tomato,2013 June,28.32,2013,June,2013-06-01,12.96,118.5185185185185,17.254166666666666,5.791014133722149,1.9108627742583006,True
....Quezon,Tomato,2013 July,26.19,2013,July,2013-07-01,28.32,-7.521186440677963,17.965833333333332,6.3425625138759365,1.2966630835209356,False
....Quezon,Tomato,2013 August,21.07,2013,August,2013-08-01,26.19,-19.54944635357007,18.074166666666667,6.387125485670135,0.46904250434012124,False
....Quezon,Tomato,2013 September,21.27,2013,September,2013-09-01,21.07,0.9492168960607466,17.919166666666666,6.274861039147087,0.5340091696737873,False
....Quezon,Tomato,2013 October,23.29,2013,October,2013-10-01,21.27,9.496944052656321,17.924166666666668,6.2794997750013835,0.8545001235121709,False
....Quezon,Tomato,2013 November,20.55,2013,November,2013-11-01,23.29,-11.764705882352935,18.245,6.309549040217462,0.36531929386835493,False
....Quezon,Tomato,2013 December,21.64,2013,December,2013-12-01,20.55,5.304136253041362,18.655833333333334,6.360809637335819,0.46914887204776723,False
....Quezon,Tomato,2014 January,17.73,2014,January,2014-01-01,21.64,-18.068391866913124,18.713333333333335,6.34798082905585,-0.1549048996544603,False
....Quezon,Tomato,2014 February,8.61,2014,February,2014-02-01,17.73,-51.43824027072759,18.315,6.843051552155263,-1.4182269307825615,False
....Quezon,Tomato,2014 March,7.72,2014,March,2014-03-01,8.61,-10.336817653890822,18.120833333333334,7.126087104733034,-1.4595433904288464,False
....Quezon,Tomato,2014 April,7.93,2014,April,2014-04-01,7.72,2.72020725388601,18.106666666666666,7.147954994686286,-1.4237172274072645,False
....Quezon,Tomato,2014 May,9.65,2014,May,2014-05-01,7.93,21.68978562421186,17.830833333333334,7.423181697570897,-1.102065619114559,False
....Quezon,Tomato,2014 June,16.61,2014,June,2014-06-01,9.65,72.1243523316062,16.855,6.6481760998446395,-0.03685221274534626,True
....Quezon,Tomato,2014 July,23.28,2014,July,2014-07-01,16.61,40.15653220951235,16.6125,6.321776397357143,1.0546877303011524,True
....Quezon,Tomato,2014 August,26.9,2014,August,2014-08-01,23.28,15.549828178694147,17.098333333333333,6.893635844132991,1.4218428255111024,False
....Quezon,Tomato,2014 September,25.27,2014,September,2014-09-01,26.9,-6.059479553903342,17.43166666666667,7.203435838458471,1.0881381481160979,False
....Quezon,Tomato,2014 October,31.83,2014,October,2014-10-01,25.27,25.9596359319351,18.143333333333334,8.189231658190844,1.6713004635761284,False
....Quezon,Tomato,2014 November,21.75,2014,November,2014-11-01,31.83,-31.66823751178133,18.243333333333336,8.228523929636838,0.4261598673896582,False
....Quezon,Tomato,2014 December,22.66,2014,December,2014-12-01,21.75,4.183908045977012,18.328333333333333,8.271954625923268,0.5236569665278104,False
....Quezon,Tomato,2015 January,19.15,2015,January,2015-01-01,22.66,-15.489849955869381,18.44666666666667,8.272773892642533,0.0850178359109809,False
....Quezon,Tomato,2015 February,11.98,2015,February,2015-02-01,19.15,-37.441253263707566,18.7275,7.959774008897946,-0.8476999463121956,False
....Quezon,Tomato,2015 March,9.26,2015,March,2015-03-01,11.98,-22.704507512520873,18.855833333333333,7.776473211299619,-1.2339569715729348,False
....Quezon,Tomato,2015 April,9.84,2015,April,2015-04-01,9.26,6.263498920086394,19.014999999999997,7.548728369732215,-1.215436501436264,False
....Quezon,Tomato,2015 May,11.72,2015,May,2015-05-01,9.84,19.10569105691058,19.1875,7.335920497487316,-1.0179363315834395,False
....Quezon,Tomato,2015 June,19.18,2015,June,2015-06-01,11.72,63.65187713310579,19.401666666666667,7.291209942406159,-0.030401904267965126,True
....Quezon,Tomato,2015 July,19.19,2015,July,2015-07-01,19.18,0.05213764337852744,19.06083333333333,7.188301681246139,0.017969010260609722,False
....Quezon,Tomato,2015 August,14.61,2015,August,2015-08-01,19.19,-23.8665971860344,18.036666666666665,6.836791290621292,-0.5012097811684505,False
....Quezon,Tomato,2015 September,21.61,2015,September,2015-09-01,14.61,47.912388774811774,17.731666666666666,6.560835358859467,0.5911340738182373,True
....Quezon,Tomato,2015 October,26.77,2015,October,2015-10-01,21.61,23.877834335955576,17.31,5.6751852192441525,1.6669059483595017,False
....Quezon,Tomato,2015 November,28.03,2015,November,2015-11-01,26.77,4.7067612999626505,17.833333333333332,6.368982126944097,1.6009884253764006,False
....Quezon,Tomato,2015 December,32.15,2015,December,2015-12-01,28.03,14.698537281484114,18.624166666666667,7.509802634294766,1.8010903870582908,False
....Quezon,Tomato,2016 January,27.83,2016,January,2016-01-01,32.15,-13.437013996889583,19.3475,7.969035672241311,1.0644324293273333,False
....Quezon,Tomato,2016 February,15.0,2016,February,2016-02-01,27.83,-46.10132950053899,19.599166666666665,7.760163374959357,-0.5926636392098836,False
....Quezon,Tomato,2016 March,7.94,2016,March,2016-03-01,15.0,-47.06666666666666,19.489166666666666,7.927593304784284,-1.4568313765158425,False
....Quezon,Tomato,2016 April,13.26,2016,April,2016-04-01,7.94,67.00251889168764,19.774166666666666,7.604038948699127,-0.8566719227261569,True
....Quezon,Tomato,2016 May,13.27,2016,May,2016-05-01,13.26,0.07541478129713264,19.903333333333332,7.466713203318181,-0.8883873201913665,False
....Quezon,Tomato,2016 June,21.62,2016,June,2016-06-01,13.27,62.92388847023362,20.106666666666666,7.478438501735667,0.20235953441110824,True
....Quezon,Tomato,2016 July,17.99,2016,July,2016-07-01,21.62,-16.790009250693814,20.006666666666664,7.49980282569098,-0.26889595813885464,False
....Quezon,Tomato,2016 August,32.96,2016,August,2016-08-01,17.99,83.212896053363,21.535833333333333,8.142604517802232,1.403011363463611,True
....Quezon,Tomato,2016 September,30.72,2016,September,2016-09-01,32.96,-6.796116504854374,22.295,8.563928049462094,0.9837775319152964,False
....Quezon,Tomato,2016 October,26.42,2016,October,2016-10-01,30.72,-13.997395833333325,22.265833333333333,8.54788273448017,0.4859877932004994,False
....Quezon,Tomato,2016 November,31.24,2016,November,2016-11-01,26.42,18.24375473126418,22.53333333333333,8.791424885372761,0.9903589896050735,False
....Quezon,Tomato,2016 December,24.94,2016,December,2016-12-01,31.24,-20.166453265044808,21.9325,8.307501675648886,0.36202219601298957,False
....Quezon,Tomato,2017 January,32.02,2017,January,2017-01-01,24.94,28.38813151563754,22.281666666666666,8.658545787342995,1.1247077248894115,False
....Quezon,Tomato,2017 February,16.34,2017,February,2017-02-01,32.02,-48.969394128669585,22.393333333333334,8.564226158677132,-0.7068161467455174,False
....Quezon,Tomato,2017 March,14.78,2017,March,2017-03-01,16.34,-9.54712362301102,22.963333333333335,7.698706306119148,-1.062949151187777,False
....Quezon,Tomato,2017 April,16.69,2017,April,2017-04-01,14.78,12.92286874154264,23.249166666666667,7.362006221544543,-0.8909482645466386,False
....Quezon,Tomato,2017 May,10.77,2017,May,2017-05-01,16.69,-35.47034152186939,23.040833333333335,7.697788889536965,-1.5940724680059974,False
....Quezon,Tomato,2017 June,24.2,2017,June,2017-06-01,10.77,124.69823584029713,23.25583333333333,7.690523635480145,0.12277014042460846,True
....Quezon,Tomato,2017 July,19.78,2017,July,2017-07-01,24.2,-18.264462809917347,23.405,7.595878667229531,-0.4772324781383268,False
....Quezon,Tomato,2017 August,22.12,2017,August,2017-08-01,19.78,11.830131445904952,22.50166666666667,6.975490642024377,-0.05471538652310529,False
....Quezon,Tomato,2017 September,33.15,2017,September,2017-09-01,22.12,49.8643761301989,22.70416666666667,7.265022628173895,1.4378252991015046,True
....Quezon,Tomato,2017 October,40.74,2017,October,2017-10-01,33.15,22.895927601809966,23.897499999999997,8.918731182690218,1.888441265354932,False
....Quezon,Tomato,2017 November,20.82,2017,November,2017-11-01,40.74,-48.895434462444776,23.02916666666667,8.641822680570586,-0.2556366577196196,False
....Quezon,Tomato,2017 December,27.08,2017,December,2017-12-01,20.82,30.06724303554274,23.2075,8.706676774438419,0.4447736031006819,False
....Quezon,Tomato,2018 January,15.82,2018,January,2018-01-01,27.08,-41.580502215657305,21.8575,8.46873085371871,-0.7129167409245117,False
....Quezon,Tomato,2018 February,29.85,2018,February,2018-02-01,15.82,88.68520859671303,22.983333333333334,8.566003983329928,0.8016184302540256,True
....Quezon,Tomato,2018 March,19.77,2018,March,2018-03-01,29.85,-33.76884422110553,23.399166666666662,8.246743112871705,-0.44007271925351676,False
....Quezon,Tomato,2018 April,16.84,2018,April,2018-04-01,19.77,-14.820435002529084,23.411666666666665,8.235755563211528,-0.7979433843352252,False
....Quezon,Tomato,2018 May,9.34,2018,May,2018-05-01,16.84,-44.53681710213777,23.2925,8.443039225518042,-1.6525447326870513,False
....Quezon,Tomato,2018 June,31.71,2018,June,2018-06-01,9.34,239.50749464668095,23.918333333333337,8.787722668414704,0.8866536827194017,True
....Quezon,Tomato,2018 July,51.35,2018,July,2018-07-01,31.71,61.9362976978871,26.549166666666665,11.6844103273109,2.1225575479290026,True
....Quezon,Tomato,2018 August,43.23,2018,August,2018-08-01,51.35,-15.813047711781897,28.308333333333334,12.516449419088703,1.1921645002543444,False
....Quezon,Tomato,2018 September,8.83,2018,September,2018-09-01,43.23,-79.57436965070553,26.281666666666666,13.584589419521283,-1.2846664796205272,False
....Quezon,Tomato,2018 October,18.27,2018,October,2018-10-01,8.83,106.90826727066818,24.409166666666664,12.94400560339055,-0.47428646547082554,True
....Quezon,Tomato,2018 November,29.93,2018,November,2018-11-01,18.27,63.820470717022445,25.168333333333333,12.981460790004496,0.36680514956630067,True
....Quezon,Tomato,2018 December,36.01,2018,December,2018-12-01,29.93,20.31406615436017,25.912500000000005,13.351688435958538,0.7562713920739477,False
....Quezon,Tomato,2019 January,23.33,2019,January,2019-01-01,36.01,-35.212440988614276,26.538333333333338,13.007180417916954,-0.24665863240537264,False
....Quezon,Tomato,2019 February,13.76,2019,February,2019-02-01,23.33,-41.02014573510501,25.1975,13.45632269435247,-0.8499721848079821,False
....Quezon,Tomato,2019 March,6.66,2019,March,2019-03-01,13.76,-51.59883720930233,24.105,14.433727232360383,-1.2086275235192439,False
....Quezon,Tomato,2019 April,11.32,2019,April,2019-04-01,6.66,69.96996996996997,23.645,14.770345290479838,-0.8344422393391185,True
....Quezon,Tomato,2019 May,28.46,2019,May,2019-05-01,11.32,151.41342756183747,25.238333333333333,14.10312913913616,0.2284363019641186,True
....Quezon,Tomato,2019 June,41.02,2019,June,2019-06-01,28.46,44.13211524947295,26.014166666666664,14.73350014474332,1.0184839437957438,True
....Quezon,Tomato,2019 July,35.74,2019,July,2019-07-01,41.02,-12.8717698683569,24.713333333333335,12.863682728259947,0.8571936124048225,False
....Quezon,Tomato,2019 August,24.89,2019,August,2019-08-01,35.74,-30.358142137660888,23.185000000000002,11.47864539046311,0.14853669069841433,False
....Quezon,Tomato,2019 September,31.53,2019,September,2019-09-01,24.89,26.677380474085982,25.076666666666668,10.744911974201244,0.6005943416593752,False
....Quezon,Tomato,2019 October,36.21,2019,October,2019-10-01,31.53,14.8430066603235,26.571666666666662,10.95770615787922,0.8795940678152628,False
....Quezon,Tomato,2019 November,13.55,2019,November,2019-11-01,36.21,-62.579397956365646,25.206666666666667,11.507749431131046,-1.0129406046270668,False
....Quezon,Tomato,2019 December,28.89,2019,December,2019-12-01,13.55,113.21033210332104,24.613333333333333,11.075532684364406,0.3861364314065128,True
....Quezon,Tomato,2020 January,18.51,2020,January,2020-01-01,28.89,-35.929387331256486,24.21166666666667,11.212855311758208,-0.5084937340346926,False
....Quezon,Tomato,2020 February,19.71,2020,February,2020-02-01,18.51,6.482982171799023,24.7075,10.83381417347808,-0.4612872179619087,False
....Quezon,Tomato,2020 March,15.53,2020,March,2020-03-01,19.71,-21.207508878741763,25.44666666666667,9.73767130397419,-1.018381742113171,False
....Quezon,Tomato,2020 April,39.58,2020,April,2020-04-01,15.53,154.86155827430778,27.801666666666666,9.422800040649305,1.2499823070130345,True
....Quezon,Tomato,2020 May,10.31,2020,May,2020-05-01,39.58,-73.95149065184435,26.28916666666667,10.68028724361197,-1.4961364148912788,False
....Quezon,Tomato,2020 June,17.94,2020,June,2020-06-01,10.31,74.00581959262851,24.365833333333338,9.830724063163435,-0.6536480214526095,True
....Quezon,Tomato,2020 July,27.06,2020,July,2020-07-01,17.94,50.83612040133777,23.642500000000002,9.217980576519508,0.37074280767147855,True
....Quezon,Tomato,2020 August,39.12,2020,August,2020-08-01,27.06,44.56762749445676,24.828333333333337,10.250521790118635,1.3942379675192376,True
....Quezon,Tomato,2020 September,46.76,2020,September,2020-09-01,39.12,19.529652351738243,26.0975,11.956593559432156,1.72812598314844,False
....Quezon,Tomato,2020 October,73.98,2020,October,2020-10-01,46.76,58.21214713430284,29.245000000000005,18.20127742769721,2.4577945244615607,True
....Quezon,Tomato,2020 November,79.69,2020,November,2020-11-01,73.98,7.7183022438496796,34.75666666666667,22.51862838279508,1.9953850016754915,False
....Quezon,Tomato,2020 December,102.5,2020,December,2020-12-01,79.69,28.623415735976916,40.89083333333334,29.66660242161923,2.076717980410511,True
....Quezon,Tomato,2021 January,45.0,2021,January,2021-01-01,102.5,-56.09756097560976,43.09833333333333,28.823423502843,0.06597643289941252,False
....Quezon,Tomato,2021 February,10.25,2021,February,2021-02-01,45.0,-77.22222222222223,42.31,29.639084147303016,-1.081679846808535,False
....Quezon,Tomato,2021 March,7.35,2021,March,2021-03-01,10.25,-28.292682926829272,41.62833333333334,30.395402712591356,-1.1277472997300828,False
....Quezon,Tomato,2021 April,8.15,2021,April,2021-04-01,7.35,10.884353741496609,39.009166666666665,31.904642426037835,-0.9672312340815348,False
....Quezon,Tomato,2021 May,5.38,2021,May,2021-05-01,8.15,-33.987730061349694,38.598333333333336,32.33661247039655,-1.0272669520885644,False
....Quezon,Tomato,2021 June,36.95,2021,June,2021-06-01,5.38,586.8029739776953,40.1825,31.691778149430608,-0.10199806349641734,True
....Quezon,Tomato,2021 July,48.92,2021,July,2021-07-01,36.95,32.395128552097425,42.00416666666667,31.49657859004352,0.21957411385373513,False
....Quezon,Tomato,2021 August,50.19,2021,August,2021-08-01,48.92,2.596075224856901,42.92666666666667,31.566461584563083,0.23009653184838777,False
....Quezon,Tomato,2021 September,22.58,2021,September,2021-09-01,50.19,-55.010958358238696,40.91166666666667,32.06729595237131,-0.5716623782028332,False
....Quezon,Tomato,2021 October,30.9,2021,October,2021-10-01,22.58,36.84676705048716,37.321666666666665,30.396602332058972,-0.21126264694043792,True
....Quezon,Tomato,2021 November,21.81,2021,November,2021-11-01,30.9,-29.41747572815534,32.49833333333333,27.51833994508631,-0.3884076348595964,False
....Quezon,Tomato,2021 December,23.5,2021,December,2021-12-01,21.81,7.748739110499778,25.915000000000003,16.48829529751882,-0.14646753690561418,False
....Quezon,Tomato,2022 January,22.53,2022,January,2022-01-01,23.5,-4.127659574468081,24.042500000000004,15.361251798541073,-0.09846202769384015,False
....Quezon,Tomato,2022 February,28.07,2022,February,2022-02-01,22.53,24.589436307146023,25.5275,14.756119300757273,0.17230139904531142,False
....Quezon,Tomato,2022 March,35.04,2022,March,2022-03-01,28.07,24.8307801923762,27.834999999999997,13.788483666385558,0.5225375156780153,False
....Quezon,Tomato,2022 April,52.77,2022,April,2022-04-01,35.04,50.59931506849317,31.553333333333338,14.011969125996472,1.5141816596857385,True
....Quezon,Tomato,2022 May,48.69,2022,May,2022-05-01,52.77,-7.731665719158623,35.1625,12.105584830602306,1.1174594362267538,False
....Quezon,Tomato,2022 June,20.0,2022,June,2022-06-01,48.69,-58.92380365578147,33.75,12.84438823342352,-1.0705064149509205,False
....Quezon,Tomato,2022 July,16.66,2022,July,2022-07-01,20.0,-16.7,31.061666666666664,12.756370838514238,-1.128978362967069,False
....Quezon,Tomato,2022 August,25.0,2022,August,2022-08-01,16.66,50.06002400960384,28.962499999999995,11.313498072495664,-0.3502453418570213,True
....Quezon,Tomato,2022 September,44.61,2022,September,2022-09-01,25.0,78.44,30.798333333333332,11.952984285664096,1.1554994415270667,True
....Quezon,Tomato,2022 October,51.73,2022,October,2022-10-01,44.61,15.960546962564443,32.53416666666667,13.394636279518961,1.4330985129237643,False
....Quezon,Tomato,2022 November,50.5,2022,November,2022-11-01,51.73,-2.377730523873955,34.925000000000004,13.8588649017023,1.1238294124713564,False
....Quezon,Tomato,2022 December,42.16,2022,December,2022-12-01,50.5,-16.514851485148522,36.48,13.502685928093227,0.42065704780871677,False
....Quezon,Tomato,2023 January,18.72,2023,January,2023-01-01,42.16,-55.5977229601518,36.1625,13.8994873188644,-1.2549024003444373,False
....Quezon,Tomato,2023 February,14.41,2023,February,2023-02-01,18.72,-23.02350427350427,35.024166666666666,15.127597573089155,-1.3626860819815634,False
....Quezon,Tomato,2023 March,13.55,2023,March,2023-03-01,14.41,-5.968077723802911,33.233333333333334,16.348313415002508,-1.2039977968167865,False
....Quezon,Tomato,2023 April,5.1,2023,April,2023-04-01,13.55,-62.36162361623616,29.260833333333334,16.95012708900239,-1.425407208245029,False
....Quezon,Tomato,2023 May,9.33,2023,May,2023-05-01,5.1,82.94117647058825,25.980833333333333,16.65429153447095,-0.9997923537527573,True
....Quezon,Tomato,2023 June,35.99,2023,June,2023-06-01,9.33,285.74490889603436,27.313333333333333,16.771529085887998,0.5173449971217856,True
....Quezon,Tomato,2023 July,58.99,2023,July,2023-07-01,35.99,63.90664073353709,30.840833333333336,18.671136430492385,1.5076300669462963,True
....Quezon,Tomato,2023 August,88.68,2023,August,2023-08-01,58.99,50.33056450245805,36.1475,24.87797497057112,2.1116067550571227,True
....Quezon,Tomato,2023 September,46.78,2023,September,2023-09-01,88.68,-47.248534055029324,36.32833333333334,24.95285330135188,0.41885657485512556,False
....Quezon,Tomato,2023 October,64.06,2023,October,2023-10-01,46.78,36.938862761864044,37.35583333333333,25.881300184542965,1.0317938618329208,True
....Quezon,Tomato,2023 November,21.55,2023,November,2023-11-01,64.06,-66.3596628161099,34.943333333333335,25.893965718021256,-0.5172376251356532,False
....Quezon,Tomato,2023 December,18.0,2023,December,2023-12-01,21.55,-16.473317865429237,32.93,26.219053099884157,-0.5694332264068669,False
....Quezon,Tomato,2024 February,44.93,2024,February,2024-02-01,18.0,149.61111111111111,35.11416666666667,26.018621114443576,0.37726185758108144,True
....Quezon,Tomato,2024 March,10.8,2024,March,2024-03-01,44.93,-75.96260850211439,34.81333333333334,26.299127650009886,-0.9130847856592046,False
....Quezon,Tomato,2024 April,55.0,2024,April,2024-04-01,10.8,409.25925925925924,38.267500000000005,25.972506836338226,0.6442389294740504,True
....Quezon,Tomato,2024 July,110.0,2024,July,2024-07-01,55.0,100.0,47.009166666666665,30.9673580222593,2.034104210247952,True
....Quezon,Tomato,2024 August,90.0,2024,August,2024-08-01,110.0,-18.181818181818183,53.73166666666666,30.799849419151776,1.1775490470671321,False
....Quezon,Tomato,2024 October,80.0,2024,October,2024-10-01,90.0,-11.11111111111111,57.399166666666666,31.113852354431028,0.7263913537892287,False
....Quezon,Tomato,2025 January,13.35,2025,January,2025-01-01,80.0,-83.31250000000001,53.59583333333334,33.592483049400236,-1.1980606873909516,False
....Quezon,Tomato,2025 February,8.58,2025,February,2025-02-01,13.35,-35.73033707865168,46.92083333333333,33.94362049000808,-1.1295446030755514,False
....Quezon,Tomato,2025 March,14.84,2025,March,2025-03-01,8.58,72.96037296037295,44.259166666666665,35.185236433464354,-0.8361224663730373,True
....Quezon,Tomato,2025 May,100.0,2025,May,2025-05-01,14.84,573.8544474393531,47.25416666666666,38.406127223834126,1.3733702704760156,True
....Quezon,Tomato,2025 June,50.0,2025,June,2025-06-01,100.0,-50.0,49.625,37.54357698365025,0.009988392959022199,False
....Quezon,Tomato,2025 July,75.0,2025,July,2025-07-01,50.0,50.0,54.375,36.776625358062326,0.5608181772849504,True
....Quezon,Tomato,2025 August,75.0,2025,August,2025-08-01,75.0,0.0,56.88083333333333,37.09760356345832,0.488418790601189,False
....Quezon,Tomato,2025 September,72.5,2025,September,2025-09-01,75.0,-3.3333333333333335,62.0225,34.30058099825981,0.30546129817834744,False
....Quezon,Tomato,2025 October,61.51,2025,October,2025-10-01,72.5,-15.158620689655175,62.565,34.23082595343772,-0.03082017364801706,False
....Quezon,Tomato,2025 November,100.0,2025,November,2025-11-01,61.51,62.57519102584946,61.73166666666666,33.07321158040786,1.1570794460131293,True
....Quezon,Tomato,2026 January,50.0,2026,January,2026-01-01,100.0,-50.0,58.39833333333333,31.962208603096858,-0.2627582291831863,False
....Quezon,Tomato,2026 February,20.0,2026,February,2026-02-01,50.0,-60.0,53.39833333333333,32.9534252139794,-1.0135011191238839,False
....Quezon,Tomato,2026 April,20.0,2026,April,2026-04-01,20.0,0.0,53.95249999999999,32.26749705057848,-1.0522198219087249,False
....Quezon,Tomato,2026 June,30.0,2026,June,2026-06-01,20.0,50.0,55.737500000000004,30.045312484191726,-0.8566228097491658,True
